주차장코드,주차장명,주소,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주차면,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 시간(분 단위),버스 추가 단위 요금,일 최대 요금,위도,경도
171933,청구 공영주차장(구),중구 신당동 330-17,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,3,120~2일이내 연계데이터 존재(통신점검중),51,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-05-13 16:43,N,무료,N,무료,240000,,300,5,300,5,0,0,0,0,0,,
171939,충현 공영주차장(구),중구 신당동 432-462,NW,노외 주차장,1,시간제 주차장,02-2280-8360,2,20~120분이내 연계데이터 존재(정보수집중),108,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-05-13 16:47,N,무료,N,무료,140000,,200,5,200,5,0,0,0,0,0,,
171941,다산동 공영주차장(구),중구 신당동 432-1584,NW,노외 주차장,1,시간제 주차장,02-2280-8360,2,20~120분이내 연계데이터 존재(정보수집중),85,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-05-13 16:46,N,무료,N,무료,140000,,200,5,200,5,0,0,0,0,0,,
171944,버티 공영주차장(구),중구 신당동 432-1693,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0,미연계중,92,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-05-13 16:46,N,무료,N,무료,140000,,200,5,200,5,0,0,0,0,0,,
171953,서소문삼성생명뒤(구),중구 서소문동 122-0,NW,노외 주차장,1,시간제 주차장,02-2280-8360,0,미연계중,24,Y,유료,N,야간 미개방,0800,2200,0900,1800,,,2023-07-25 9:54,N,무료,Y,유료,,,450,5,450,5,0,0,0,0,0,,
171965,신당사거리 공영주차장(구),중구 신당동 110-1,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),45,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-05-13 16:44,N,무료,N,무료,240000,,300,5,300,5,0,0,0,0,0,,
171966,약수동 공영주차장(구),중구 신당동 349-234,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,3,120~2일이내 연계데이터 존재(통신점검중),88,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-05-13 16:47,N,무료,N,무료,140000,,200,5,200,5,0,0,0,0,0,,
171971,장충 공영주차장(구),중구 장충동2가 193-39,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),106,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-05-13 16:45,N,무료,N,무료,140000,,200,5,200,5,0,0,0,0,0,,
171975,손기정체육공원 공영주차장(구),중구 만리동2가 6-1,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2280-8360,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),162,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-05-13 16:48,N,무료,N,무료,140000,,200,5,200,5,0,0,0,0,0,,
172007,용문동 공영주차장(구),용산구 도원동 4-5,NW,노외 주차장,1,시간제 주차장,02-749-5314,0,미연계중,39,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-05-07 15:15,N,무료,N,무료,98000,,150,5,150,5,0,0,0,0,0,,
172041,이태원2동 공영주차장(구),용산구 이태원동 227-9,NW,노외 주차장,1,시간제 주차장,02-707-3190,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),110,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-07-18 16:23,N,무료,N,무료,160000,,250,5,250,5,0,0,0,0,0,,
172065,용산주차빌딩 공영주차장(시),용산구 한강로2가 12-9,NW,노외 주차장,1,시간제 주차장,02-2290-6014,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),559,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-04-07 10:38,N,무료,N,무료,198000,,270,5,270,5,0,0,0,0,,37.53436379,126.9654182
172083,응봉동(건물) 공영주차장(구),성동구 행당동 341-59,NW,노외 주차장,1,시간제 주차장,02-2204-7970,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),156,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-28 14:20,N,무료,N,무료,20000,,50,5,,,0,0,0,0,,,
172084,도선동(지하) 공영주차장(구),성동구 홍익동 369-0,NW,노외 주차장,1,시간제 주차장,02-2204-7970,2,20~120분이내 연계데이터 존재(정보수집중),186,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-28 14:28,N,무료,N,무료,20000,,100,5,,,0,0,0,0,,,
172120,성수1가1동(건물) 공영주차장(구),성동구 성수동1가 656-260,NW,노외 주차장,1,시간제 주차장,02-2204-7970,2,20~120분이내 연계데이터 존재(정보수집중),91,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-28 13:37,N,무료,N,무료,20000,,150,5,,,0,0,0,0,,,
172130,성수2가3동(건물) 공영주차장(구),성동구 성수동2가 299-19,NW,노외 주차장,1,시간제 주차장,02-2204-7970,2,20~120분이내 연계데이터 존재(정보수집중),192,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-28 13:51,N,무료,N,무료,20000,,150,5,,,0,0,0,0,,,
172134,성수2가1동(건물) 공영주차장(구),성동구 성수동2가 571-1,NW,노외 주차장,1,시간제 주차장,02-2204-7970,2,20~120분이내 연계데이터 존재(정보수집중),161,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-28 13:55,N,무료,N,무료,20000,,150,5,,,0,0,0,0,,,
172144,강변(건물) 공영주차장(구),성동구 성수동1가 366-1,NW,노외 주차장,1,시간제 주차장,02-2204-7970,2,20~120분이내 연계데이터 존재(정보수집중),99,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-28 13:33,N,무료,N,무료,20000,,150,5,,,0,0,0,0,,,
172149,용답동(건물) 공영주차장(구),성동구 용답동 4-1,NW,노외 주차장,1,시간제 주차장,02-2204-7970,2,20~120분이내 연계데이터 존재(정보수집중),160,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-28 14:00,N,무료,N,무료,20000,,100,5,,,0,0,0,0,,,
172178,자양유수지 공영주차장(구),광진구 자양동 594-0,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0,미연계중,287,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-07-14 13:49,N,무료,N,무료,50000,,200,5,200,5,0,0,0,0,0,,
172184,동서울 노외주차장(구),광진구 구의동 598-1,NW,노외 주차장,1,시간제 주차장,,0,미연계중,25,Y,유료,N,야간 미개방,0800,1900,0800,1900,0000,0000,2019-06-10 9:31,N,무료,Y,유료,100000,,250,5,250,5,0,0,0,0,30000,,
172198,구의1동 공영주차장(구),광진구 구의동 243-78,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0,미연계중,172,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-07-14 13:36,N,무료,N,무료,80000,,200,5,200,5,0,0,0,0,0,,
172204,능동공영주차장(구),광진구 능동 205-0,NW,노외 주차장,1,시간제 주차장,02-2049-4535,0,미연계중,77,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-09-15 14:47,N,무료,N,무료,50000,,200,5,200,5,0,0,0,0,0,,
172218,자양4동 공영주차장(구),광진구 자양동 5-5,NW,노외 주차장,1,시간제 주차장,02-2049-4535,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),83,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-07-14 13:47,N,무료,N,무료,,,250,5,250,5,0,0,0,0,0,,
172230,청량리동 노외주차장(구),동대문구 청량리동 51-4,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0,미연계중,26,Y,유료,N,야간 미개방,0900,1900,0900,1900,0900,1900,2019-06-10 9:31,N,무료,N,무료,,,1000,60,0,0,0,0,0,0,10000,,
172297,청량리동 공영주차장(구),동대문구 청량리동 435-0,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0,미연계중,67,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2019-06-10 9:34,N,무료,N,무료,,,500,10,500,10,0,0,0,0,10000,,
172303,늘봄주차장(구),중랑구 면목동 22-12,NW,노외 주차장,1,시간제 주차장,02-437-1987,0,미연계중,72,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2019-06-10 9:34,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,0,,
172344,원묵 고등학교 공용 지하주차장(구),중랑구 묵동 23-0,NW,노외 주차장,1,시간제 주차장,,0,미연계중,107,Y,유료,N,야간 미개방,0000,0000,0000,0000,0000,0000,2019-06-10 9:31,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,0,,
172367,은행나무공영주차장(구),중랑구 면목동 107-5,NW,노외 주차장,1,시간제 주차장,,0,미연계중,97,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2019-06-10 9:31,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,0,,
172382,봉화산역(남) 공영주차장(구),중랑구 신내동 647-0,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),86,Y,유료,N,야간 미개방,0000,2200,0000,2200,0000,2200,2025-03-21 17:17,N,무료,N,무료,,,80,5,80,5,0,0,0,0,,,
172384,동원시장공영주차장(구),중랑구 면목동 74-33,NW,노외 주차장,1,시간제 주차장,,0,미연계중,26,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2019-06-10 9:31,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,0,,
172385,상봉2동공영주차장(구),중랑구 상봉동 110-38,NW,노외 주차장,1,시간제 주차장,02-1577-3325,0,미연계중,83,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2019-06-10 9:31,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,0,,
172386,중화1동공영주차장(구),중랑구 중화동 29-2,NW,노외 주차장,1,시간제 주차장,02-438-7489,0,미연계중,130,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2019-06-10 9:31,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,,,
172530,대지시장길 공영주차장(구),강북구 미아동 703-8,NW,노외 주차장,1,시간제 주차장,02-944-3025,0,미연계중,47,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-07-18 17:42,N,무료,N,무료,100000,,200,5,200,5,0,0,0,0,,,
172550,송중동 공영주차장(구),강북구 미아동 48-1,NW,노외 주차장,1,시간제 주차장,02-944-3038,0,미연계중,54,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-04-08 17:04,N,무료,N,무료,100000,,200,5,200,5,0,0,0,0,10000,,
172563,오패산 공영주차장(구),강북구 미아동 133-100,NW,노외 주차장,1,시간제 주차장,,0,미연계중,75,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-04-08 17:13,N,무료,N,무료,,,150,5,150,5,0,0,0,0,10000,,
172564,냉천길 공영주차장(구),강북구 미아동 756-1,NW,노외 주차장,1,시간제 주차장,02-944-3025,0,미연계중,104,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-07-18 17:48,N,무료,N,무료,100000,,200,5,200,5,0,0,0,0,10000,,
172580,인수동 공영주차장(구),강북구 수유동 126-0,NW,노외 주차장,1,시간제 주차장,02-944-3045,0,미연계중,74,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-04-08 17:07,N,무료,N,무료,100000,,200,5,200,5,0,0,0,0,10000,,
172594,교통광장 공영주차장(구),강북구 우이동 265-0,NW,노외 주차장,1,시간제 주차장,02-944-3027,0,미연계중,158,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-04-08 17:19,N,무료,N,무료,100000,,200,5,200,5,0,0,0,0,10000,,
172605,우이동 공영주차장(구),강북구 우이동 105-2,NW,노외 주차장,1,시간제 주차장,02-944-3044,0,미연계중,82,N,무료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-04-08 17:11,N,무료,N,무료,,,,,,,0,0,0,0,80000,,
172683,새장골공영주차장(구),은평구 불광동 480-352,NW,노외 주차장,1,시간제 주차장,02-355-5947,0,미연계중,40,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2019-06-10 9:38,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,,
172707,역말 공영주차장(구),은평구 역촌동 12-42,NW,노외 주차장,2,거주자 우선 주차장,02-350-5183,0,미연계중,47,Y,유료,N,야간 미개방,0000,0000,0000,0000,0000,0000,2020-10-30 15:15,N,무료,N,무료,0,,0,0,0,0,0,0,0,0,0,,
172777,갈현1동공영주차장(구),은평구 갈현동 9-112,NW,노외 주차장,1,시간제 주차장,02-357-5947,0,미연계중,61,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2019-11-27 15:05,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,0,,
172844,마포유수지(구),마포구 마포동 36-1,NW,노외 주차장,5,시간제 + 버스전용 주차장,070-7717-0117,0,미연계중,503,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-03-04 16:55,N,무료,N,무료,170000,,250,5,250,5,,,,,,,
172904,목동공영주차장(구),양천구 목동 915-0,NW,노외 주차장,1,시간제 주차장,02-2644-1386,0,미연계중,894,Y,유료,N,야간 미개방,0700,2200,0800,1900,0800,1900,2023-08-30 11:09,N,무료,N,무료,100000,,150,5,150,5,0,0,0,0,10000,,
172912,염리 공영주차장(구),마포구 염리동 174-3,NW,노외 주차장,1,시간제 주차장,02-300-5046,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),135,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-22 9:26,N,무료,N,무료,170000,,250,5,250,5,0,0,0,0,0,,
172916,목2동 월촌(구),양천구 목동 525-0,NW,노외 주차장,1,시간제 주차장,02-2061-4369,0,미연계중,79,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2022-08-01 15:59,N,무료,N,무료,50000,,50,5,50,5,0,0,0,0,,,
172935,웃우물 공영주차장(시),양천구 신정동 943-25,NW,노외 주차장,1,시간제 주차장,02-2290-6311,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),79,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-04-07 11:50,N,무료,N,무료,144000,,200,5,200,5,0,0,0,0,,37.52379759,126.8514175
172937,목동체비지 공영주차장(시),양천구 목동 908-26,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),55,Y,유료,N,야간 미개방,0800,2100,0800,2100,0800,2100,2026-04-07 10:48,N,무료,N,무료,90000,,130,5,130,5,0,0,0,0,0,37.53679354,126.8806468
172941,달마을주차장(구),양천구 목동 532-18,NW,노외 주차장,1,시간제 주차장,02-2644-1401,0,미연계중,35,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2020-08-27 17:46,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,,,
172952,목3동 해운주차장(구),양천구 목동 711-6,NW,노외 주차장,1,시간제 주차장,,0,미연계중,63,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2022-08-01 15:59,N,무료,N,무료,50000,,50,5,50,5,0,0,0,0,,,
172970,방화역(서) 공영주차장(시),강서구 방화동 829-1,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),69,Y,유료,N,야간 미개방,0800,2100,0800,2100,0800,2100,2026-04-07 10:50,N,무료,N,무료,109000,,290,5,290,5,0,0,0,0,,37.57757395,126.8121746
172971,방화역(동) 공영주차장(시),강서구 방화동 830-4,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),67,Y,유료,N,야간 미개방,0800,2100,0800,2100,0800,2100,2026-04-07 10:49,N,무료,N,무료,109000,,290,5,290,5,0,0,0,0,,37.57730116,126.8133148
172979,개화산역 공영주차장(시),강서구 방화동 845-0,NW,노외 주차장,1,시간제 주차장,02-2290-6064,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),320,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-04-06 17:17,N,무료,N,무료,109000,,290,5,290,5,0,0,0,0,0,37.57224302,126.8051898
173005,가양3동 공영주차장(시),강서구 가양동 1488-12,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),56,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 10:47,N,무료,Y,유료,144000,,200,5,200,5,0,0,0,0,0,37.56033753,126.8597755
173047,가양역 공영주차장(시),강서구 가양동 1480-10,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),79,Y,유료,N,야간 미개방,0800,2100,0800,2100,0800,2100,2026-04-07 10:50,N,무료,N,무료,168000,,320,5,320,5,0,0,0,0,,37.56332959,126.8530818
173073,구로5동마을공동주차장(구),구로구 구로동 549-73,NW,노외 주차장,1,시간제 주차장,02-839-4875,0,미연계중,77,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-04-10 16:19,N,무료,N,무료,65000,,100,5,100,5,0,0,0,0,0,,
173093,구로리공원지하주차장(구),구로구 구로동 139-82,NW,노외 주차장,3,시간제 + 거주자 주차장,02-839-4875,0,미연계중,203,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-04-10 16:18,N,무료,N,무료,105000,,150,5,150,5,0,0,0,0,0,,
173104,고척1동마을공동주차장(구),구로구 고척동 52-54,NW,노외 주차장,1,시간제 주차장,02-839-4875,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),125,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-04-10 16:26,N,무료,N,무료,65000,,100,5,100,5,0,0,0,0,0,,
173123,독산1동 공영주차장(구),금천구 독산동 1006-94,NW,노외 주차장,1,시간제 주차장,,0,미연계중,66,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-10-31 14:32,N,무료,N,무료,,,65,5,65,5,0,0,0,0,,,
173129,독산3동 공영주차장(구),금천구 독산동 898-24,NW,노외 주차장,1,시간제 주차장,,0,미연계중,50,Y,유료,N,야간 미개방,0800,1900,0800,1900,0800,1900,2025-10-31 14:36,N,무료,N,무료,,,65,5,65,5,0,0,0,0,,,
173139,구로2동 마을공동주차장(구),구로구 구로동 317-187,NW,노외 주차장,3,시간제 + 거주자 주차장,02-839-4875,0,미연계중,88,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-07-16 11:31,N,무료,N,무료,65000,,100,5,100,5,0,0,0,0,0,,
173141,시흥1동 공영주차장(구),금천구 시흥동 555-3,NW,노외 주차장,1,시간제 주차장,02-809-0061,0,미연계중,82,Y,유료,N,야간 미개방,0900,1800,0900,1800,0900,1800,2019-06-10 9:34,N,무료,N,무료,50000,,65,5,65,5,0,0,0,0,0,,
173150,신길환승(5호선)(구),영등포구 영등포동1가 35-0,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),109,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 16:18,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,0,,
173152,영등포본동제1공영(구),영등포구 영등포동 592-10,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),194,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 16:17,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,0,,
173153,시흥3동 공영주차장(구),금천구 시흥동 942-6,NW,노외 주차장,3,시간제 + 거주자 주차장,,0,미연계중,44,Y,유료,N,야간 미개방,0830,1900,0830,1900,0830,1900,2019-06-10 9:34,N,무료,N,무료,50000,,65,5,65,5,0,0,0,0,0,,
173160,가산동 공영주차장(구),금천구 가산동 148-28,NW,노외 주차장,3,시간제 + 거주자 주차장,02-809-0061,0,미연계중,130,Y,유료,N,야간 미개방,0830,1900,0830,1900,0830,1900,2025-10-31 14:43,N,무료,N,무료,,,65,5,65,5,0,0,0,0,0,,
173168,상인회주차장(구),금천구 시흥동 886-13,NW,노외 주차장,1,시간제 주차장,02-808-0811,0,미연계중,22,Y,유료,N,야간 미개방,0900,1800,0900,1800,0900,1800,2019-06-10 9:34,N,무료,N,무료,130000,,125,5,125,5,0,0,0,0,0,,
173169,견인보관소 노외(구),금천구 가산동 614-34,NW,노외 주차장,1,시간제 주차장,02-854-5273,0,미연계중,55,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2019-06-10 9:34,N,무료,N,무료,100000,,300,10,300,10,0,0,0,0,9000,,
173184,문래근린공원 주차장(구),영등포구 문래동3가 60-2,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),41,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 15:46,N,무료,N,무료,140000,,250,5,250,5,0,0,0,0,,,
173185,문래동공영(구),영등포구 문래동5가 3-0,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),52,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 15:47,N,무료,N,무료,98000,,150,5,150,5,0,0,0,0,0,,
173193,당산1동공영(구),영등포구 당산동3가 6-1,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),91,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 15:31,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,0,,
173208,당산2동(구),영등포구 당산동 121-105,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),31,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-07-04 13:04,N,무료,N,무료,140000,,150,5,150,5,0,0,0,0,0,,
173218,영등포동제2공영(구),영등포구 영등포동7가 29-122,NW,노외 주차장,1,시간제 주차장,02-2634-1308,0,미연계중,28,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 16:30,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,0,,
173235,신길4동 공영주차장(구),영등포구 신길동 236-10,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),23,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 15:58,N,무료,N,무료,65000,,50,5,50,5,0,0,0,0,0,,
173238,대림3동 공영주차장(구),영등포구 대림동 745-1,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),99,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 15:37,N,무료,N,무료,65000,,50,5,50,5,0,0,0,0,,,
173245,대림2동공영(구),영등포구 대림동 1072-25,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),151,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 15:34,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,0,,
173246,도림초교공영(구),영등포구 신길동 285-1,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),145,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 16:00,N,무료,N,무료,65000,,50,5,50,5,0,0,0,0,0,,
173250,대림1동공영(구),영등포구 대림동 834-1,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),155,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 15:40,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,0,,
173262,도림동 공영주차장(구),영등포구 도림동 226-13,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),26,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 15:44,N,무료,N,무료,65000,,50,5,50,5,0,0,0,0,0,,
173277,대림어린이공원 공영(구),영등포구 대림동 870-0,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),198,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 15:42,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,0,,
173299,신길4동1마을공원 공영(구),영등포구 신길동 232-20,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),130,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 15:56,N,무료,N,무료,65000,,50,5,50,5,0,0,0,0,0,,
173353,보라매 제1공영주차장(구),관악구 봉천동 110-4,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2081-2600,0,미연계중,131,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2026-03-30 17:07,N,무료,N,무료,0,,50,5,50,5,0,0,0,0,0,,
173359,대치2문화센터 공영주차장(구),강남구 대치동 980-9,NW,노외 주차장,1,시간제 주차장,02-3423-6403,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),156,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2020-07-08 11:12,N,무료,N,무료,180000,,300,5,300,5,0,0,0,0,,,
173389,구룡산제2호(구),강남구 개포동 126-2,NW,노외 주차장,1,시간제 주차장,02-3423-6403,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),127,Y,유료,N,야간 미개방,0900,1900,,,0000,2400,2020-07-08 18:05,Y,유료,N,무료,120000,,200,5,200,5,0,0,0,0,,,
173424,일원역 공영주차장(시),강남구 일원동 716-2,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),67,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:19,N,무료,Y,유료,84000,,290,5,290,5,0,0,0,0,,37.48468629,127.0840899
173437,탄천 공영주차장(구),강남구 대치동 78-25,NW,노외 주차장,1,시간제 주차장,02-2176-0901,0,미연계중,61,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-07-17 17:58,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,,
173440,논현로32길15 공영주차장(구),강남구 도곡동 516-2,NW,노외 주차장,1,시간제 주차장,02-3423-6403,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),16,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2020-07-08 10:53,N,무료,N,무료,180000,,300,5,300,5,0,0,0,0,,,
